...1,X.3,X.2,site_code,X.1,X,sample_id,sample_collection_date_time,Week_date,ammonia_mg_l,ophosph_mg_l,GI_ND,GI_lower_LOQ,GII_ND,GII_lower_LOQ,GI_per_litre,GII_per_litre,Log10_GI,Log10_GII,Log10_NoV,Log10_GI_norm,Log10_GII_norm,Log10_NoV_norm,site_name,site_type,water_company_name,catchment_population_ons_mid_2019,grab_compo_ind,region,collection_date,week_beginning,avg_Log10_NoV,date,imd,bame,school_den,carehome_den,prop_agri,prop_urb,mob_7day,temp_2,temp_3,temp_1,temp_4,temp_5,rain_1,rain_2,rain_3,rain_4,rain_5,lockdown_NA,lockdown_step3,lockdown_step4,lockdown_planB,lockdown_lifting,lockdown_planA,scale_school_den,scale_carehome_den,scale_imd,scale_bame,scale_mob_7day,scale_prop_agri,scale_prop_urb,row_id,Easting,Northing,fold.x,stacked_pred,fold.y,Bias,week,ci_lower,ci_upper
158,164,164,UKENAN_AW_TP000116,244,247,2106026-45,31/05/2021 10:25,27/05/2021,15,2.9000000950000002,FALSE,TRUE,FALSE,TRUE,1140,1630,3.056904851,3.212187604,3.442479769,3.166738631,3.322021384,3.552313549,GRIMSBY STW,SEWAGE TREATMENT PLANT,Anglian Water,93518,Grab,Yorkshire and The Humber,2021-05-31,2021-05-31,3.552313549,2021-05-31,33.8601085811635,0.035843847832372,114.41647597254,34.2180115058064,0.013304005586003,0.358140252500216,-19.7142857142857,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,1.64707949559295,0.496414292970464,1.4816680796232,-0.900132269106294,0.467662824760172,-0.955624183485444,-1.47496343429373,31,526212,410959,4,3.944082459248502,4,-0.39176891024850224,2,3.287303712257325,4.73540922930645
159,165,165,UKENAN_AW_TP000144,279,282,2106030-45,31/05/2021 09:01,27/05/2021,54,4.699999809,FALSE,FALSE,FALSE,TRUE,11646.02819,1630,4.066177837,3.212187604,4.123068166,3.837127872,2.98313764,3.894018201,IPSWICH STW,SEWAGE TREATMENT PLANT,Anglian Water,155056,Grab,East of England,2021-05-31,2021-05-31,3.894018201,2021-05-31,21.2264443868578,0.118951984354427,69.6522546692808,19.9927768032195,0.111714179101674,0.577459917690183,-30.1983096951723,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,-0.34093369247279,-0.595610459796112,-0.20434150483826,-0.189443900533175,-0.65166194381246,-0.19055337321232,-0.307024899482966,32,617466,241968,1,4.53400719001209,1,-0.6399889890120902,2,3.287303712257325,4.73540922930645
160,166,166,UKENAN_AW_TP000148,291,294,2106031-45,31/05/2021 08:03,27/05/2021,30,3.5999999049999998,FALSE,FALSE,FALSE,FALSE,4182.971594,38660.146890000004,3.621484915,4.5872635,4.631881075,4.169905445,5.13568403,5.180301605,JAYWICK STW,SEWAGE TREATMENT PLANT,Anglian Water,21337,Grab,East of England,2021-05-31,2021-05-31,5.180301605,2021-05-31,46.2114786444756,0.0429669751968117,60.9270281670338,56.2403336926466,0.359392771827736,0.615104283803887,-23.7142857142857,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,-0.728427651941371,2.18699595606645,3.13000445992376,-0.839219776327338,0.0406036075690343,1.73497581604432,-0.106558125267176,33,614064,214273,5,4.644308689215575,5,0.5359929157844254,2,3.287303712257325,4.73540922930645
161,167,167,UKENAN_AW_TP000154,312,315,2106032-45,31/05/2021 10:53,27/05/2021,37,3.5999999049999998,TRUE,TRUE,FALSE,FALSE,950,25328.66218,2.977723605,4.403612252,4.419603252,3.31027828,4.736166927,4.752157927,KINGS LYNN STW,SEWAGE TREATMENT PLANT,Anglian Water,57329,Grab,East of England,2021-05-31,2021-05-31,4.752157927,2021-05-31,26.3981873576483,0.0601106664091075,99.4261194160024,27.9090861518603,0.117005814439758,0.309586586530037,-14,1,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0.981346335033428,0.0120987232166024,0.485846874638703,-0.692617741329784,1.07774742074751,-0.14941458043158,-1.73352528028134,34,560275,322372,5,4.931392822626529,5,-0.1792348956265295,2,3.287303712257325,4.73540922930645
162,168,168,UKENAN_AW_TP000161,335,338,2106207-29,31/05/2021 11:50,27/05/2021,48,3.9000000950000002,FALSE,TRUE,FALSE,FALSE,1140,44407.35176,3.056904851,4.647454875,4.658463131,3.078805293,4.669355316,4.680363573,LINCOLN STW,SEWAGE TREATMENT PLANT,Anglian Water,104925,Grab,East Midlands,2021-05-31,2021-05-31,4.680363573,2021-05-31,22.5363054123435,0.0627355241911589,84.8224922563736,28.5918513223731,0.0595890676826682,0.457699687222805,-20.3969884117889,1,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0.332788121761812,0.0645123727707485,-0.0295356678842585,-0.670171613033218,0.394774204867672,-0.595789943825267,-0.944781609441083,35,499884,370410,3,3.845171679432182,3,0.835191893567818,2,3.287303712257325,4.73540922930645
163,169,169,UKENAN_AW_TP000170,371,374,2106035-35,31/05/2021 10:09,27/05/2021,39,7.599999905,FALSE,FALSE,FALSE,FALSE,3642.919599,214504.5549,3.561449586,5.331436519,5.338750189,3.612776291,5.382763223,5.390076894,LOWESTOFT STW,SEWAGE TREATMENT PLANT,Anglian Water,75023,Composite,East of England,2021-05-31,2021-05-31,5.390076894,2021-05-31,28.7715408539925,0.0277959807434569,82.6413233275129,33.3231142449649,0.163929049211493,0.598076701251869,-23.1880653491873,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0.235920747110115,0.427715956496324,0.802579746480827,-0.96895255279051,0.0967854218662775,0.215381008936329,-0.197234762950112,36,653429,297861,2,4.702482430949442,2,0.6875944630505577,2,3.287303712257325,4.73540922930645
164,170,170,UKENAN_AW_TP000200,384,387,2106136-31,31/05/2021 11:33,27/05/2021,55,4.800000191,FALSE,FALSE,FALSE,FALSE,4069.043655,16391.29982,3.609492349,4.214613394,4.31091292,3.218099406,3.82322045,3.919519976,NORWICH STW,SEWAGE TREATMENT PLANT,Anglian Water,265186,Grab,East of England,2021-05-31,2021-05-31,3.919519976,2021-05-31,18.5967859508184,0.0850795914323239,82.5835451343585,30.1675050719118,0.266687374844488,0.501019449896195,-27.3578577735638,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0.233354773512688,0.185470158864276,-0.555279226375984,-0.479099242030199,-0.348401650284669,1.01425568465089,-0.714091761810294,37,627841,307418,7,4.401779898631517,7,-0.48225992263151696,2,3.287303712257325,4.73540922930645
165,171,171,UKENAN_AW_TP000210,397,400,2106208-28,31/05/2021 10:48,27/05/2021,49,8.399999619,FALSE,TRUE,FALSE,TRUE,1140,1630,3.056904851,3.212187604,3.442479769,2.61979213,2.775074883,3.005367047,PETERBOROUGH STW,SEWAGE TREATMENT PLANT,Anglian Water,207747,Grab,East of England,2021-05-31,2021-05-31,3.005367047,2021-05-31,26.4007595274559,0.210689351812823,82.3116579300784,19.7355437142293,0.0372987836862744,0.412568134046874,-27.1159690431542,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0.221280055533939,-0.615357402906782,0.486190140288461,0.595036208690529,-0.322576447320645,-0.76908143421801,-1.18511974804062,38,521980,298342,2,3.870275820363883,2,-0.8649087733638829,2,3.287303712257325,4.73540922930645
166,172,172,UKENAN_AW_TP000293,417,420,2106058-45,31/05/2021 10:20,27/05/2021,51,17,FALSE,TRUE,FALSE,TRUE,1140,1630,3.056904851,3.212187604,3.442479769,3.223447368,3.378730121,3.609022286,WISBECH WEST WALTON STW,SEWAGE TREATMENT PLANT,Anglian Water,52411,Grab,East of England,2021-05-31,2021-05-31,3.609022286,2021-05-31,31.3559826488657,0.0262145280567841,127.835759668772,20.9879605426342,0.0105288692966687,0.158708473889867,-18.6567005665848,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,2.24304011293004,-0.519213458290469,1.14748313868932,-0.982476138770191,0.580575696082704,-0.977198942411778,-2.53699341278711,39,545869,314163,8,4.484491990142015,8,-0.8754697041420147,2,3.287303712257325,4.73540922930645
167,173,173,UKENAN_AW_TP000303,441,444,2106008-45,31/05/2021 08:31,27/05/2021,39,8,FALSE,FALSE,FALSE,FALSE,17919.33649,732853.9985,4.253321925,5.865017462,5.87550884,4.190079463,5.801775,5.812266377,BASILDON STW,SEWAGE TREATMENT PLANT,Anglian Water,102680,Grab,East of England,2021-05-31,2021-05-31,5.812266377,2021-05-31,26.55366876267,0.139161910607342,83.7553564472146,15.5823918971562,0.240690882930244,0.511264420070582,-30.9073463310365,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0.285395807089495,-0.934181287437597,0.506596447766528,-0.016621357293313,-0.727362101480468,0.812150999509546,-0.659534431329739,40,573699,190651,9,3.9512486877354194,9,1.8610176892645809,2,3.287303712257325,4.73540922930645
168,174,174,UKENAN_AW_TP000307,468,471,2106050-45,31/05/2021 08:11,27/05/2021,32,3,FALSE,FALSE,FALSE,FALSE,8701.667678,21481.8741,3.939602493,4.332072167,4.479770199,3.741391988,4.133861662,4.281559694,SOUTHEND SEWAGE WORKS SOUTHEND ON,SEWAGE TREATMENT PLANT,Anglian Water,205020,Grab,East of England,2021-05-31,2021-05-31,4.281559694,2021-05-31,21.1855066234654,0.103345167209059,72.6758365037557,44.3859135694079,0.0845809045276999,0.671563310297342,-31.9668558000667,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,-0.206654118582504,1.27697088618716,-0.209804801977115,-0.32290355779209,-0.840480422593127,-0.401495754696566,0.194101975697744,41,587999,187601,5,4.159770899423016,5,0.12178879457698422,2,3.287303712257325,4.73540922930645
169,175,175,UKENAN_AW_TP000308,497,500,2106056-45,31/05/2021 09:15,27/05/2021,41,12,FALSE,FALSE,FALSE,FALSE,41400.75163,7092.4727,4.617008226,3.850797673,4.685681061,4.338621355,3.572410802,4.407294191,TILBURY STW TILBURY ESSEX,SEWAGE TREATMENT PLANT,Anglian Water,172752,Grab,East of England,2021-05-31,2021-05-31,4.407294191,2021-05-31,21.1473752184128,0.226314196594744,79.3044364175234,16.2082059831435,0.344158795362546,0.356055848896482,-31.0598029645482,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0.0877270560102087,-0.886139586417097,-0.214893580133546,0.728650026927505,-0.743639104121235,1.61654222019207,-1.48606346624386,42,565353,175767,5,3.7979387047233297,5,0.6093554862766704,2,3.287303712257325,4.73540922930645
171,177,177,UKENMI_ST_TP000036,532,535,2106791-17,31/05/2021 10:30,27/05/2021,47,3.700000048,FALSE,FALSE,FALSE,FALSE,269023.1514,9411.279064,5.429789656,3.973648651,5.444722938,5.593032778,4.136891773,5.60796606,BRANCOTE STW,SEWAGE TREATMENT PLANT,Severn Trent Water,75427,Grab,West Midlands,2021-05-31,2021-05-31,5.60796606,2021-05-31,15.1543693973934,0.0803787567787453,88.8276081509274,19.8867779442375,0.101751408303759,0.756142584235456,-23.6634462463645,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0.510658371400779,-0.603747645592583,-1.01468254860449,-0.51929781524688,0.0460314734122516,-0.268007002797806,0.644510256200437,43,395499,322271,6,4.413114458981378,6,1.1948516010186214,2,3.287303712257325,4.73540922930645
172,178,178,UKENMI_ST_TP000056,551,554,2106768-06,31/05/2021 11:00,27/05/2021,30,3.5999999049999998,TRUE,TRUE,FALSE,TRUE,950,1630,2.977723605,3.212187604,3.411619706,3.035507849,3.269971848,3.46940395,BURTON ON TRENT STW,SEWAGE TREATMENT PLANT,Severn Trent Water,95926,Grab,West Midlands,2021-05-31,2021-05-31,3.446080523,2021-05-31,18.4668790093899,0.136132997898392,74.0153868607051,35.4439880741405,0.108208378862711,0.609457962618115,-31.3073893795564,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,-0.147163666204196,0.590528505278623,-0.572615791996847,-0.0425227084937795,-0.770072619266382,-0.217808537324514,-0.13662636418715501,44,426849,325511,7,4.197618184112189,7,-0.7515376611121889,2,3.287303712257325,4.73540922930645
173,180,180,UKENMI_ST_TP000060,589,592,2106775-13,04/06/2021 11:05,27/05/2021,41,3.5,FALSE,TRUE,FALSE,TRUE,1140,1630,3.056904851,3.212187604,3.442479769,3.283779044,3.439061797,3.669353962,TELFORD SOUTH STW,SEWAGE TREATMENT PLANT,Severn Trent Water,71212,Grab,West Midlands,2021-06-04,2021-05-31,3.669353962,2021-06-04,28.0477333993331,0.09105758766807,91.2767511093636,15.4468348031231,0.0627276472181201,0.593580793551615,-30.435543450168,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0.61942667695991,-0.944587562285936,0.705984943334923,-0.427979188448066,-0.676990159237405,-0.571389665860993,-0.221176728425624,45,370979,301401,1,4.591443057135825,1,-0.9220890951358247,2,3.287303712257325,4.73540922930645
174,181,181,UKENMI_ST_TP000062,603,606,2106774-13,31/05/2021 11:00,27/05/2021,31,2.700000048,FALSE,FALSE,FALSE,FALSE,47346.34936,51953.72608,4.675286498,4.7156167,4.996949578,4.534476361,4.574806563,4.856139441,BIRMINGHAM EAST COLESHILL STW,SEWAGE TREATMENT PLANT,Severn Trent Water,222097,Grab,West Midlands,2021-05-31,2021-05-31,4.856139441,2021-05-31,31.5370321508814,0.263384634667717,79.2446543627334,27.9157305141447,0.0254520221827241,0.764340381386189,-28.7746971200234,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0.0850720893901695,0.0126087891826557,1.17164486967771,1.04565303359919,-0.499670225830822,-0.861181784200529,0.688165817978766,46,419379,291391,4,3.93716640231949,4,0.9189730386805097,2,3.287303712257325,4.73540922930645
175,182,182,UKENMI_ST_TP000068,623,626,2005145-39,31/05/2021 11:05,27/05/2021,NA,1.4,FALSE,TRUE,FALSE,TRUE,1140,1630,3.056904851,3.212187604,3.442479769,2.946097039,3.101379792,3.331671957,COVENTRY STW,SEWAGE TREATMENT PLANT,Severn Trent Water,430216,Grab,West Midlands,2021-05-31,2021-05-31,3.331671957,2021-05-31,24.5326768566515,0.291589031379088,75.7758893207133,18.8277516410361,0.0756882299471691,0.686185216352544,-30.5029577482272,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,-0.0689784100727859,-0.685045631960183,0.236887543741515,1.28683924621597,-0.684187633576576,-0.470630128753314,0.271967713453004,47,433599,273701,9,3.817304338925349,9,-0.48563238192534897,2,3.287303712257325,4.73540922930645
176,183,183,UKENMI_ST_TP000074,654,657,2106482-16,31/05/2021 11:00,27/05/2021,47,3,FALSE,FALSE,FALSE,FALSE,25146.61929,83889.85172,4.400479607,4.923709427,5.037571787,3.874711953,4.397941773,4.511804133,DERBY STW,SEWAGE TREATMENT PLANT,Severn Trent Water,289963,Grab,East Midlands,2021-05-31,2021-05-31,4.511804133,2021-05-31,23.7243378889746,0.207879011331858,86.5627683532037,25.8653690298417,0.0897738165945571,0.697851395751535,-31.9997324134684,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0.410075109687633,-0.14479075745336,0.129011695053751,0.571003949333805,-0.843990487788931,-0.361124466843538,0.334093380398078,48,439359,334491,8,3.7439012153524907,8,0.7679029176475094,2,3.287303712257325,4.73540922930645
177,184,184,UKENMI_ST_TP000099,676,679,2106769-07,02/06/2021 11:00,27/05/2021,48,NA,FALSE,FALSE,FALSE,FALSE,39236.9714,56189.09103,4.593695478,4.749652007,4.979667004,4.334941819,4.490898348,4.720913345,GLOUCESTER NetheridgeSTW,SEWAGE TREATMENT PLANT,Severn Trent Water,168488,Grab,South West,2021-06-02,2021-05-31,4.720913345,2021-06-02,19.0108643111538,0.113711707480865,76.5633160818575,34.4238165329282,0.0206676964897337,0.777991377846483,-36.3605966845416,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,-0.0340081874214078,0.512213271937041,-0.500018925523739,-0.234255443397632,-1.30957730825926,-0.898376596523096,0.760861190692987,49,380829,216121,6,4.116844642978605,6,0.6040687020213946,2,3.287303712257325,4.73540922930645
178,185,185,UKENMI_ST_TP000100,693,696,2106782-10,31/05/2021 09:05,27/05/2021,40,NA,FALSE,TRUE,FALSE,FALSE,1140,90629.42694,3.056904851,4.957269234,4.96269802,3.086697772,4.987062155,4.992490941,WALSALL SOUTH STW,SEWAGE TREATMENT PLANT,Severn Trent Water,105890,Grab,West Midlands,2021-05-31,2021-05-31,4.992490941,2021-05-31,28.2245945289044,0.104175073229785,70.8282179620361,27.3869109453206,0.0799147248909354,0.736690835016096,-23.1656993432896,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,-0.288708266303955,-0.0279869599193429,0.729587720406542,-0.315806724911205,0.0991733241088687,-0.437772063415917,0.54092425326227,50,402189,301921,7,4.303022232492095,7,0.6894687085079045,2,3.287303712257325,4.73540922930645
179,186,186,UKENMI_ST_TP000120,712,715,2106785-10,31/05/2021 09:00,27/05/2021,NA,0.58,FALSE,FALSE,FALSE,TRUE,5781.363172,1630,3.762030252,3.212187604,3.869898095,4.619365773,4.069523126,4.727233616,KIDDERMINSTER STW,SEWAGE TREATMENT PLANT,Severn Trent Water,92933,Grab,West Midlands,2021-05-31,2021-05-31,4.727233616,2021-05-31,23.4781394111837,0.03744250417032,121.592975584561,38.737585141984,0.0413864821879076,0.784991152925661,-26.532119334021,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,1.96579331340279,0.843367182384629,0.0961555903757142,-0.886461568350974,-0.260241847385717,-0.737302414904537,0.798136949995733,51,382559,273751,4,4.3703016765738445,4,0.35693193942615586,2,3.287303712257325,4.73540922930645
180,187,187,UKENMI_ST_TP000137,742,745,2106773-22,31/05/2021 14:15,27/05/2021,36,3.799999952,FALSE,FALSE,FALSE,FALSE,61916.61247,26087.94845,4.791807188,4.416439928,4.94450518,4.953333032,4.577965772,5.106031025,LOUGHBOROUGH STW,SEWAGE TREATMENT PLANT,Severn Trent Water,70451,Grab,East Midlands,2021-05-31,2021-05-31,5.106031025,2021-05-31,15.9436281031925,0.204371770951844,75.2295921988332,19.8719677506352,0.0226873700733831,0.780747525295158,-31.113547157352,1,1,2,1,1,2,1,1,1,1,0,1,0,0,0,0,-0.0932398816516721,-0.604884575727313,-0.909353031994676,0.541012241563959,-0.749377092348078,-0.8826750359026,0.775538446424431,52,453099,321301,9,4.2881975420513925,9,0.8178334829486076,2,3.287303712257325,4.73540922930645
183,190,190,UKENMI_ST_TP000163,794,797,2106579-15,31/05/2021 10:30,27/05/2021,29,2.700000048,FALSE,FALSE,FALSE,FALSE,10851.61941,35495.1764,4.035494554,4.550169339,4.666019714,3.416370004,3.93104479,4.046895165,NOTTINGHAM STW,SEWAGE TREATMENT PLANT,Severn Trent Water,545570,Grab,East Midlands,2021-05-31,2021-05-31,4.1295050025,2021-05-31,25.5765442021095,0.220843561951826,81.5660685154976,27.8607694704621,0.0552768559168196,0.750149967293488,-30.0182809659987,1,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0.188167861332519,0.00838960957724867,0.376195532483356,0.681868609702451,-0.63244121177427,-0.629314397973717,0.612597895560902,53,464729,342221,10,3.6721439458819685,10,0.4573610566180317,2,3.287303712257325,4.73540922930645
186,194,194,UKENMI_ST_TP000182,870,873,2106780-15,04/06/2021 12:15,27/05/2021,47,4.199999809,FALSE,TRUE,FALSE,FALSE,1140,19941.67568,3.056904851,4.299761649,4.323905128,3.07765486,4.320511658,4.344655137,RUGBY NEWBOLD STW,SEWAGE TREATMENT PLANT,Severn Trent Water,88605,Grab,West Midlands,2021-06-04,2021-05-31,4.344655137,2021-06-04,14.1474208287782,0.142927652789901,81.2595226003047,24.8292985723153,0.0705645819104547,0.663575270370385,-38.2239683023529,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0.174553923584723,-0.224326498612222,-1.14906358894512,0.015580894858973,-1.50851981436893,-0.510462936835694,0.151563429780217,54,449419,276351,8,4.38721809357116,8,-0.04256295657116027,2,3.287303712257325,4.73540922930645
187,195,195,UKENMI_ST_TP000184,887,890,2105744-42,31/05/2021 11:05,27/05/2021,28,1.899999976,FALSE,FALSE,FALSE,FALSE,157065.1017,22295.2085,5.1960797,4.348211538,5.253726346,5.569229185,4.721361023,5.626875831,TELFORD STW,SEWAGE TREATMENT PLANT,Severn Trent Water,90829,Grab,West Midlands,2021-05-31,2021-05-31,5.563502456,2021-05-31,21.4582666591507,0.122778029165163,74.865956908036,18.716489227009,0.122919362515749,0.642414433690171,-14.1428571428571,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,-0.109389202084469,-0.693586883666073,-0.173403958377778,-0.156725978336616,1.06249530584783,-0.10344084767145,0.0388760582841311,55,361299,313701,9,4.340675399733237,9,1.2228270562667634,2,3.287303712257325,4.73540922930645
188,197,197,UKENMI_ST_TP000186,909,912,2106776-19,31/05/2021 11:00,27/05/2021,44,3.5,FALSE,FALSE,FALSE,TRUE,6905.800272,1630,3.839214014,3.212187604,3.931244245,3.904916469,3.277890059,3.9969467,SCUNTHORPE STW,SEWAGE TREATMENT PLANT,Severn Trent Water,87184,Grab,Yorkshire and The Humber,2021-05-31,2021-05-31,3.9969467,2021-05-31,28.3449239360404,0.077770873011077,80.2899614608185,24.0869884382456,0.00102661446371041,0.566019948960127,-23,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0.13149497436551,-0.281311220311483,0.745646128371454,-0.541598792477679,0.116864182067452,-1.05107237993108,-0.367945931371691,56,487449,405991,1,3.9319237778051495,1,0.06502292219485062,2,3.287303712257325,4.73540922930645
189,198,198,UKENMI_ST_TP000199,934,937,2105753-47,04/06/2021 11:35,27/05/2021,46,5.400000095,FALSE,FALSE,FALSE,FALSE,18301.8834,39054.58362,4.262495784,4.591672012,4.758582392,4.331076286,4.660252514,4.827162894,SPERNAL STW,SEWAGE TREATMENT PLANT,Severn Trent Water,76481,Grab,West Midlands,2021-06-04,2021-05-31,4.827162894,2021-06-04,21.6578748154953,0.0943776047324759,95.4485427753298,14.3826571305292,0.13076698511772,0.641652821571633,-38.5071283557199,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0.804699124650175,-1.02628100243724,-0.14676550578337,-0.399588496394571,-1.53875134205161,-0.0424310275652839,0.0348202608204197,57,408459,262631,2,4.376010518256843,2,0.45115237574315703,2,3.287303712257325,4.73540922930645
190,199,199,UKENMI_ST_TP000207,954,957,2105738-46,31/05/2021 11:05,27/05/2021,40,3.4000000950000002,FALSE,FALSE,FALSE,FALSE,7854.564652,10725.49846,3.895122119,4.030417485,4.269047185,3.296238064,3.43153343,3.67016313,STOKE ON TRENT STRONGFORD STW,SEWAGE TREATMENT PLANT,Severn Trent Water,331869,Grab,West Midlands,2021-05-31,2021-05-31,3.67016313,2021-05-31,29.3639249766687,0.128920409674831,93.4103516749079,33.4469323739186,0.0725775352988679,0.745100282391586,-26.3054025348006,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0.714181504339377,0.43722106938097,0.881635616033306,-0.104200214118418,-0.236036472685934,-0.494813621069879,0.585706911660872,58,387819,339051,7,4.2377822001273415,7,-0.5676190701273414,2,3.287303712257325,4.73540922930645
191,200,200,UKENMI_ST_TP000208,978,981,2105757-35,31/05/2021 11:05,27/05/2021,21,1.799999952,FALSE,FALSE,FALSE,FALSE,29126.72438,8229.312713,4.464291646,3.915363566,4.572360798,4.749695714,4.200767634,4.857764866,STROUD STW,SEWAGE TREATMENT PLANT,Severn Trent Water,66478,Grab,South West,2021-05-31,2021-05-31,4.9159112835,2021-05-31,11.3929609296229,0.03472407499695,103.793736273654,42.1191973284395,0.135536127276475,0.672208260447716,-30.0599721401815,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,1.17531552874746,1.10296249234426,-1.5166565309899,-0.909707860172126,-0.636892361826834,-0.00535425668523499,0.197536515564479,59,378889,204891,3,4.465531794291034,3,0.45037948920896564,2,3.287303712257325,4.73540922930645
192,202,202,UKENMI_ST_TP000222,1013,1016,2106209-20,31/05/2021 12:30,27/05/2021,46,5,FALSE,FALSE,FALSE,FALSE,4277.497321,26028.27204,3.631189746,4.415445337,4.481525314,2.909538385,3.693793976,3.759873952,LEICESTER STW,SEWAGE TREATMENT PLANT,Severn Trent Water,534813,Grab,East Midlands,2021-05-31,2021-05-31,3.759873952,2021-05-31,23.3749217675323,0.410668990041448,68.6221165154923,28.9820928062706,0.0444124032289474,0.743663119711887,-29.8968197344635,1,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,-0.386682913069913,0.0944699354319068,0.0823808110397059,2.30513595088398,-0.619473427159644,-0.713777978558307,0.578053618587684,60,459849,311851,4,3.8109143075947474,4,-0.0510403555947474,2,3.287303712257325,4.73540922930645
193,203,203,UKENMI_ST_TP000225,1021,1024,2106787-05,31/05/2021 11:00,27/05/2021,48,5,FALSE,FALSE,FALSE,FALSE,9853.702932,4566.924574,3.993599465,3.659623839,4.158984159,3.897531101,3.563555474,4.062915794,WARWICK STW,SEWAGE TREATMENT PLANT,Severn Trent Water,108418,Grab,West Midlands,2021-05-31,2021-05-31,4.062915794,2021-05-31,12.3619262584287,0.148669027071138,73.7884853068679,27.6706819900754,0.0446950517317945,0.740567287997028,-27.8207429796286,2,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,-0.157240537158012,-0.00620278472156426,-1.38734449560164,0.0646775067198004,-0.397821498722517,-0.711580582584188,0.561567449169445,61,427569,262891,7,4.398729200621059,7,-0.3358134066210585,2,3.287303712257325,4.73540922930645
195,205,205,UKENMI_ST_TP000256,1059,1062,2105756-39,31/05/2021 06:30,27/05/2021,NA,1.100000024,FALSE,TRUE,FALSE,FALSE,1140,42425.12288,3.056904851,4.627623109,4.639138943,3.440519153,5.011237411,5.022753245,CHELTENHAM STW,SEWAGE TREATMENT PLANT,Severn Trent Water,120445,Grab,South West,2021-05-31,2021-05-31,5.022753245,2021-05-31,14.1794486551437,0.0728558545893265,67.2506123126738,30.719415500851,0.0598160106586457,0.836925382837203,-33.9281376686245,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,-0.447592460098988,0.227838517792092,-1.14478935611835,-0.583628930197513,-1.04987629746249,-0.594025619667367,1.07470124411352,62,389929,224861,7,4.230018606997479,7,0.7927346380025204,2,3.287303712257325,4.73540922930645
